"","Nest_ID","Year_located","Julian_start","Julian_end","UTM_datum_zone","UTM_N","UTM_E"
"844","EMMAOR_NSAGEC1-08A_2019",2019,"191","193","NAD83 11N",4856206.835,330529.985
"845","EMMAOR_NSAGEC1-08A_2019",2019,"193","199","NAD83 11N",4856206.835,330529.985
"846","EMMAOR_NSAGEC1-09A_2015",2015,NA,"162","NAD83 11N",4856921.342,329632.768
"847","EMMAOR_NSAGEC1-09A_2015",2015,"162","173","NAD83 11N",4856921.342,329632.768
"848","EMMAOR_NSAGEC1-09A_2015",2015,"173","174","NAD83 11N",4856921.342,329632.768
"849","EMMAOR_NSAGEC1-09A_2015",2015,"174","183","NAD83 11N",4856921.342,329632.768
"850","EMMAOR_NSAGEC1-09A_2015",2015,"183","188","NAD83 11N",4856921.342,329632.768
"851","EMMAOR_NSAGEC1-09A_2019",2019,NA,"175","NAD83 11N",4857106.555,329517.852
"852","EMMAOR_NSAGEC1-09A_2019",2019,"175","176","NAD83 11N",4857106.555,329517.852
"853","EMMAOR_NSAGEC1-09A_2019",2019,"176","184","NAD83 11N",4857106.555,329517.852
"854","EMMAOR_NSAGEC1-10A_2015",2015,NA,"146","NAD83 11N",4856070.314,330814.221
"855","EMMAOR_NSAGEC1-10A_2015",2015,"146","147","NAD83 11N",4856070.314,330814.221
"856","EMMAOR_NSAGEC1-10A_2015",2015,"147","160","NAD83 11N",4856070.314,330814.221
"857","EMMAOR_NSAGEC1-10A_2015",2015,"160","173","NAD83 11N",4856070.314,330814.221
"858","EMMAOR_NSAGEC1-10A_2015",2015,"173","174","NAD83 11N",4856070.314,330814.221
"859","EMMAOR_NSAGEC1-10A_2015",2015,"174","183","NAD83 11N",4856070.314,330814.221
"860","EMMAOR_NSAGEC1-10A_2015",2015,"183","188","NAD83 11N",4856070.314,330814.221
"861","EMMAOR_NSAGEC1-10A_2019",2019,NA,"175","NAD83 11N",4856957.158,329982.535
"862","EMMAOR_NSAGEC1-10A_2019",2019,"175","176","NAD83 11N",4856957.158,329982.535
"863","EMMAOR_NSAGEC1-10A_2019",2019,"176","184","NAD83 11N",4856957.158,329982.535
"864","EMMAOR_NSAGEC1-10B_2015",2015,NA,"173","NAD83 11N",4857145.252,330264.429
"865","EMMAOR_NSAGEC1-10B_2015",2015,"173","174","NAD83 11N",4857145.252,330264.429
"866","EMMAOR_NSAGEC1-10B_2015",2015,"174","183","NAD83 11N",4857145.252,330264.429
"867","EMMAOR_NSAGEC1-10B_2015",2015,"183","188","NAD83 11N",4857145.252,330264.429
"868","EMMAOR_NUPCA1-04A_2016",2016,NA,"174","NAD83 11N",4848506.178,363895.579
"869","EMMAOR_NUPCA1-04A_2016",2016,"174","180","NAD83 11N",4848506.178,363895.579
"870","EMMAOR_NUPCA1-04A_2016",2016,"180","187","NAD83 11N",4848506.178,363895.579
"871","EMMAOR_NUPCA1-04A_2016",2016,"187","193","NAD83 11N",4848506.178,363895.579
"872","EMMAOR_NUPCA1-04A_2017",2017,NA,"178","NAD83 11N",4848613.578,363814.907
"873","EMMAOR_NUPCA1-04A_2017",2017,"178","191","NAD83 11N",4848613.578,363814.907
"874","EMMAOR_NUPCA1-05A_2017",2017,NA,"158","NAD83 11N",4848256.718,363865.878
"875","EMMAOR_NUPCA1-05A_2017",2017,"158","165","NAD83 11N",4848256.718,363865.878
"876","EMMAOR_NUPCA1-05A_2017",2017,"165","178","NAD83 11N",4848256.718,363865.878
"877","EMMAOR_NUPCA1-05A_2017",2017,"178","191","NAD83 11N",4848256.718,363865.878
"878","EMMAOR_NUPCA1-08A_2017",2017,NA,"158","NAD83 11N",4847678.418,364305.555
"879","EMMAOR_NUPCA1-08A_2017",2017,"158","165","NAD83 11N",4847678.418,364305.555
"880","EMMAOR_NUPCA1-08A_2017",2017,"165","178","NAD83 11N",4847678.418,364305.555
"881","EMMAOR_NUPCA1-08A_2017",2017,"178","191","NAD83 11N",4847678.418,364305.555
"882","EMMAOR_NUPCB1-04A_2017",2017,NA,"157","NAD83 11N",4853667.145,362519.688
"883","EMMAOR_NUPCB1-04A_2017",2017,"157","159","NAD83 11N",4853667.145,362519.688
"884","EMMAOR_NUPCB1-04A_2017",2017,"159","165","NAD83 11N",4853667.145,362519.688
"885","EMMAOR_NUPCB1-04A_2017",2017,"165","177","NAD83 11N",4853667.145,362519.688
"886","EMMAOR_NUPCB1-04A_2017",2017,"177","191","NAD83 11N",4853667.145,362519.688
"887","EMMAOR_NUPCB1-07A_2017",2017,NA,"159","NAD83 11N",4852252.149,362828.866
"888","EMMAOR_NUPCB1-07A_2017",2017,"159","165","NAD83 11N",4852252.149,362828.866
"889","EMMAOR_NUPCB1-07A_2017",2017,"165","177","NAD83 11N",4852252.149,362828.866
"890","EMMAOR_NUPCB1-07A_2017",2017,"177","191","NAD83 11N",4852252.149,362828.866
"891","EMMAOR_NUPCB1-07A_2017",2017,"191","199","NAD83 11N",4852252.149,362828.866
"892","EMMAOR_NUPCB1-07A_2019",2019,NA,"179","NAD83 11N",4852252.149,362828.866
"893","EMMAOR_NUPCB1-07A_2019",2019,"179","191","NAD83 11N",4852252.149,362828.866
"894","EMMAOR_NUPCB1-07A_2019",2019,"191","193","NAD83 11N",4852252.149,362828.866
"895","EMMAOR_NWOLFC1-01A_2017",2017,NA,"175","NAD83 11N",4879992.787,367088.285
"896","EMMAOR_NWOLFC1-01A_2017",2017,"175","178","NAD83 11N",4879992.787,367088.285
"897","EMMAOR_NWOLFC1-01A_2017",2017,"178","186","NAD83 11N",4879992.787,367088.285
"898","EMMAOR_NWOLFC1-01A_2017",2017,"186","192","NAD83 11N",4879992.787,367088.285
"899","EMMAOR_NWOLFC1-01A_2019",2019,NA,"157","NAD83 11N",4880001.914,366985.59
"900","EMMAOR_NWOLFC1-01A_2019",2019,"157","163","NAD83 11N",4880001.914,366985.59
"901","EMMAOR_NWOLFC1-01A_2019",2019,"163","169","NAD83 11N",4880001.914,366985.59
"902","EMMAOR_NWOLFC1-01A_2019",2019,"169","178","NAD83 11N",4880001.914,366985.59
"903","EMMAOR_NWOLFC1-01A_2019",2019,"178","184","NAD83 11N",4880001.914,366985.59
"904","EMMAOR_NWOLFC1-01A_2019",2019,"184","190","NAD83 11N",4880001.914,366985.59
"905","EMMAOR_NWOLFC1-03A_2015",2015,NA,"167","NAD83 11N",4879188.367,367281.861
"906","EMMAOR_NWOLFC1-03A_2015",2015,"167","173","NAD83 11N",4879188.367,367281.861
"907","EMMAOR_NWOLFC1-03A_2015",2015,"173","181","NAD83 11N",4879188.367,367281.861
"908","EMMAOR_NWOLFC1-03A_2015",2015,"181","188","NAD83 11N",4879188.367,367281.861
"909","EMMAOR_NWOLFC1-03A_2015",2015,"188","191","NAD83 11N",4879188.367,367281.861
"910","EMMAOR_NWOLFC1-03A_2015",2015,"191","194","NAD83 11N",4879188.367,367281.861
"911","EMMAOR_NWOLFC1-03A_2016",2016,NA,"179","NAD83 11N",4879557.212,367317.396
"912","EMMAOR_NWOLFC1-03A_2016",2016,"179","181","NAD83 11N",4879557.212,367317.396
"913","EMMAOR_NWOLFC1-03A_2016",2016,"181","187","NAD83 11N",4879557.212,367317.396
"914","EMMAOR_NWOLFC1-03A_2016",2016,"187","189","NAD83 11N",4879557.212,367317.396
"915","EMMAOR_NWOLFC1-03A_2016",2016,"189","194","NAD83 11N",4879557.212,367317.396
"916","EMMAOR_NWOLFC1-03A_2019",2019,NA,"169","NAD83 11N",4879574.644,367147.885
"917","EMMAOR_NWOLFC1-03A_2019",2019,"169","178","NAD83 11N",4879574.644,367147.885
"918","EMMAOR_NWOLFC1-03A_2019",2019,"178","190","NAD83 11N",4879574.644,367147.885
"919","EMMAOR_NWOLFC1-03A_2019",2019,"190","192","NAD83 11N",4879574.644,367147.885
"920","EMMAOR_NWOLFC1-07A_2015",2015,NA,"154","NAD83 11N",4879271.611,368392.155
"921","EMMAOR_NWOLFC1-07A_2015",2015,"154","155","NAD83 11N",4879271.611,368392.155
"922","EMMAOR_NWOLFC1-07A_2015",2015,"155","173","NAD83 11N",4879271.611,368392.155
"923","EMMAOR_NWOLFC1-07A_2015",2015,"173","181","NAD83 11N",4879271.611,368392.155
"924","EMMAOR_NWOLFC1-07A_2015",2015,"181","188","NAD83 11N",4879271.611,368392.155
"925","EMMAOR_NWOLFC1-07A_2017",2017,NA,"170","NAD83 11N",4879271.611,368392.155
"926","EMMAOR_NWOLFC1-07A_2017",2017,"170","178","NAD83 11N",4879271.611,368392.155
"927","EMMAOR_NWOLFC1-07A_2017",2017,"178","186","NAD83 11N",4879271.611,368392.155
"928","EMMAOR_NWOLFC1-08A_2019",2019,NA,"169","NAD83 11N",4879054.458,368660.357
"929","EMMAOR_NWOLFC1-08A_2019",2019,"169","177","NAD83 11N",4879054.458,368660.357
"930","EMMAOR_NWOLFC2-01A_2017",2017,NA,"179","NAD83 11N",4878029.842,369744.386
"931","EMMAOR_NWOLFC2-01A_2017",2017,"179","180","NAD83 11N",4878029.842,369744.386
"932","EMMAOR_NWOLFC2-01A_2017",2017,"180","187","NAD83 11N",4878029.842,369744.386
"933","EMMAOR_NWOLFC2-02A_2015",2015,NA,"175","NAD83 11N",4877733.656,369893.774
"934","EMMAOR_NWOLFC2-02A_2015",2015,"175","181","NAD83 11N",4877733.656,369893.774
"935","EMMAOR_NWOLFC2-02A_2015",2015,"181","188","NAD83 11N",4877733.656,369893.774
"936","EMMAOR_NWOLFC2-02A_2015",2015,"188","194","NAD83 11N",4877733.656,369893.774
"937","EMMAOR_NWOLFC2-03A_2016",2016,NA,"189","NAD83 11N",4877554.946,369554.94
"938","EMMAOR_NWOLFC2-03A_2016",2016,"189","194","NAD83 11N",4877554.946,369554.94
"939","EMMAOR_NWOLFC2-08A_2017",2017,NA,"179","NAD83 11N",4876099.555,370192.842
"940","EMMAOR_NWOLFC2-08A_2017",2017,"179","180","NAD83 11N",4876099.555,370192.842
"941","EMMAOR_NWOLFC2-08A_2017",2017,"180","187","NAD83 11N",4876099.555,370192.842
"942","EMMAOR_NWOLFC2-09A_2015",2015,"169","173","NAD83 11N",4875925.514,370090.691
"943","EMMAOR_NWOLFC2-09A_2015",2015,"173","188","NAD83 11N",4875925.514,370090.691
"944","EMMAOR_NWOLFC2-09A_2015",2015,"188","194","NAD83 11N",4875925.514,370090.691
"945","EMMAOR_NWOLFC2-09A_2016",2016,NA,"179","NAD83 11N",4876044.094,370113.169
"946","EMMAOR_NWOLFC2-09A_2016",2016,"179","181","NAD83 11N",4876044.094,370113.169
"947","EMMAOR_NWOLFC2-09A_2016",2016,"181","187","NAD83 11N",4876044.094,370113.169
"948","EMMAOR_NWOLFC2-09A_2016",2016,"187","189","NAD83 11N",4876044.094,370113.169
"949","EMMAOR_NWOLFTA3-09A_2017",2017,NA,"187","NAD83 11N",4884300.744,359165.343
"950","EMMAOR_NWOLFTA3-09A_2017",2017,"187","193","NAD83 11N",4884300.744,359165.343
"951","EMMAOR_NWOLFTA3-09A_2017",2017,"193","199","NAD83 11N",4884300.744,359165.343
"952","EMMAOR_NWOLFTB1-06A_2015",2015,NA,"139","NAD83 11N",4884957.844,364828.718
"953","EMMAOR_NWOLFTB1-06A_2015",2015,"139","152","NAD83 11N",4884957.844,364828.718
"954","EMMAOR_NWOLFTB1-06A_2015",2015,"152","155","NAD83 11N",4884957.844,364828.718
"955","EMMAOR_NWOLFTB1-06A_2015",2015,"155","173","NAD83 11N",4884957.844,364828.718
"956","EMMAOR_NWOLFTB1-06A_2015",2015,"173","180","NAD83 11N",4884957.844,364828.718
"957","EMMAOR_NWOLFTB1-06A_2015",2015,"180","183","NAD83 11N",4884957.844,364828.718
"958","EMMAOR_NWOLFTB1-06A_2016",2016,NA,"165","NAD83 11N",4884821.049,365000.362
"959","EMMAOR_NWOLFTB1-06A_2016",2016,"165","167","NAD83 11N",4884821.049,365000.362
"960","EMMAOR_NWOLFTB1-06A_2016",2016,"167","172","NAD83 11N",4884821.049,365000.362
"961","EMMAOR_NWOLFTB1-06A_2016",2016,"172","175","NAD83 11N",4884821.049,365000.362
"962","EMMAOR_NWOLFTB1-06A_2016",2016,"175","179","NAD83 11N",4884821.049,365000.362
"963","EMMAOR_NWOLFTB1-06A_2016",2016,"179","190","NAD83 11N",4884821.049,365000.362
"964","EMMAOR_NWOLFTB3-08A_2015",2015,NA,"180","NAD83 11N",4883239.803,365017.59
"965","EMMAOR_NWOLFTB3-08A_2015",2015,"180","183","NAD83 11N",4883239.803,365017.59
"966","EMMAOR_NWOLFTB3-08A_2015",2015,"183","191","NAD83 11N",4883239.803,365017.59
"967","EMMAOR_NWOLFTB4-10A_2015",2015,"167","167","NAD83 11N",4880841.728,364839.246
"968","EMMAOR_NWOLFTB4-10A_2015",2015,"167","175","NAD83 11N",4880841.728,364839.246
"969","EMMAOR_NWOLFTB4-10A_2015",2015,"175","188","NAD83 11N",4880841.728,364839.246
"970","EMMAOR_NWOLFTB4-10A_2015",2015,"188","189","NAD83 11N",4880841.728,364839.246
"971","EMPAID_N1WS05A_2013",2013,NA,"171","NAD83 11N",4968534.83959,547572.501198
"972","EMPAID_N1WS05A_2013",2013,"171","176","NAD83 11N",4968534.83959,547572.501198
"973","EMPAID_N1WS05A_2013",2013,"176","178","NAD83 11N",4968534.83959,547572.501198
"974","EMPAID_N1WS05A_2013",2013,"178","183","NAD83 11N",4968534.83959,547572.501198
"975","EMPAID_N1WS05A_2013",2013,"183","189","NAD83 11N",4968534.83959,547572.501198
"976","EMPAID_N1WS05A_2013",2013,"189","192","NAD83 11N",4968534.83959,547572.501198
"977","EMPAID_N1WS05A_2013",2013,"192","196","NAD83 11N",4968534.83959,547572.501198
"978","EMPAID_N1WS05A_2013",2013,"196","197","NAD83 11N",4968534.83959,547572.501198
"979","EMPAID_N1WS05A_2013",2013,"197","198","NAD83 11N",4968534.83959,547572.501198
"980","EMPAID_N1WS05A_2013",2013,"198","204","NAD83 11N",4968534.83959,547572.501198
"981","EMPAID_N1WS05A_2013",2013,"204","210","NAD83 11N",4968534.83959,547572.501198
"982","EMPAID_N1WS05A_2013",2013,"210","213","NAD83 11N",4968534.83959,547572.501198
"983","EMPAID_N1WS05A_2013",2013,"213","217","NAD83 11N",4968534.83959,547572.501198
"984","EMPAID_N1WS05A_2013",2013,"217","220","NAD83 11N",4968534.83959,547572.501198
"985","EMPAID_N1WS06A_2019",2019,NA,"170","NAD83 11N",4968416.937,546941.215
"986","EMPAID_N1WS06A_2019",2019,"170","171","NAD83 11N",4968416.937,546941.215
"987","EMPAID_N1WS06A_2019",2019,"171","172","NAD83 11N",4968416.937,546941.215
"988","EMPAID_N1WS06A_2019",2019,"172","177","NAD83 11N",4968416.937,546941.215
"989","EMPAID_N1WS06A_2019",2019,"177","183","NAD83 11N",4968416.937,546941.215
"990","EMPAID_N1WS06A_2019",2019,"183","186","NAD83 11N",4968416.937,546941.215
"991","EMPAID_N1WS06A_2019",2019,"186","189","NAD83 11N",4968416.937,546941.215
"992","EMPAID_N1WS06A_2019",2019,"189","190","NAD83 11N",4968416.937,546941.215
"993","EMPAID_N1WS07A_2013",2013,NA,"151","NAD83 11N",4967557.13888,547569.331225
"994","EMPAID_N1WS07A_2013",2013,"151","156","NAD83 11N",4967557.13888,547569.331225
"995","EMPAID_N1WS07A_2013",2013,"156","163","NAD83 11N",4967557.13888,547569.331225
"996","EMPAID_N1WS07A_2013",2013,"163","165","NAD83 11N",4967557.13888,547569.331225
"997","EMPAID_N1WS07A_2014",2014,NA,"148","NAD83 11N",4967957.484,547599.55
"998","EMPAID_N1WS07A_2014",2014,"148","153","NAD83 11N",4967957.484,547599.55
"999","EMPAID_N1WS07A_2014",2014,"153","163","NAD83 11N",4967957.484,547599.55
"1000","EMPAID_N1WS07A_2014",2014,"163","168","NAD83 11N",4967957.484,547599.55
"1001","EMPAID_N1WS07A_2014",2014,"168","175","NAD83 11N",4967957.484,547599.55
"1002","EMPAID_N1WS07A_2014",2014,"175","183","NAD83 11N",4967957.484,547599.55
"1003","EMPAID_N1WS07A_2014",2014,"183","189","NAD83 11N",4967957.484,547599.55
"1004","EMPAID_N1WS07A_2017",2017,NA,"167","NAD83 11N",4968175.97,547380.732
"1005","EMPAID_N1WS07A_2017",2017,"167","171","NAD83 11N",4968175.97,547380.732
"1006","EMPAID_N1WS07A_2017",2017,"171","174","NAD83 11N",4968175.97,547380.732
"1007","EMPAID_N1WS07A_2017",2017,"174","178","NAD83 11N",4968175.97,547380.732
"1008","EMPAID_N1WS07A_2017",2017,"178","181","NAD83 11N",4968175.97,547380.732
"1009","EMPAID_N1WS07A_2017",2017,"181","184","NAD83 11N",4968175.97,547380.732
"1010","EMPAID_N1WS07A_2017",2017,"184","187","NAD83 11N",4968175.97,547380.732
"1011","EMPAID_N1WS07A_2017",2017,"187","188","NAD83 11N",4968175.97,547380.732
"1012","EMPAID_N1WS07A_2017",2017,"188","191","NAD83 11N",4968175.97,547380.732
"1013","EMPAID_N1WS07A_2017",2017,"191","193","NAD83 11N",4968175.97,547380.732
"1014","EMPAID_N1WS07A_2017",2017,"193","198","NAD83 11N",4968175.97,547380.732
"1015","EMPAID_N1WS07A_2017",2017,"198","199","NAD83 11N",4968175.97,547380.732
"1016","EMPAID_N1WS07A_2018",2018,NA,"180","NAD83 11N",4967828.486,547507.647
"1017","EMPAID_N1WS07A_2018",2018,"180","183","NAD83 11N",4967828.486,547507.647
"1018","EMPAID_N1WS07A_2018",2018,"183","186","NAD83 11N",4967828.486,547507.647
"1019","EMPAID_N1WS07A_2018",2018,"186","190","NAD83 11N",4967828.486,547507.647
"1020","EMPAID_N1WS07A_2019",2019,NA,"170","NAD83 11N",4968170.555,547258.735
"1021","EMPAID_N1WS07A_2019",2019,"170","171","NAD83 11N",4968170.555,547258.735
"1022","EMPAID_N1WS07A_2019",2019,"171","172","NAD83 11N",4968170.555,547258.735
"1023","EMPAID_N1WS07A_2019",2019,"172","177","NAD83 11N",4968170.555,547258.735
"1024","EMPAID_N1WS07A_2019",2019,"177","183","NAD83 11N",4968170.555,547258.735
"1025","EMPAID_N1WS07A_2019",2019,"183","186","NAD83 11N",4968170.555,547258.735
"1026","EMPAID_N1WS07A_2019",2019,"186","189","NAD83 11N",4968170.555,547258.735
"1027","EMPAID_N1WS09A_2017",2017,NA,"174","NAD83 11N",4968014.082,546363.336
"1028","EMPAID_N1WS09A_2017",2017,"174","178","NAD83 11N",4968014.082,546363.336
"1029","EMPAID_N1WS09A_2017",2017,"178","181","NAD83 11N",4968014.082,546363.336
"1030","EMPAID_N1WS09A_2017",2017,"181","184","NAD83 11N",4968014.082,546363.336
"1031","EMPAID_N1WS09A_2017",2017,"184","187","NAD83 11N",4968014.082,546363.336
"1032","EMPAID_N1WS09A_2018",2018,NA,"144","NAD83 11N",4967880.704,546155.786
"1033","EMPAID_N1WS09A_2018",2018,"144","150","NAD83 11N",4967880.704,546155.786
"1034","EMPAID_N1WS09A_2018",2018,"150","156","NAD83 11N",4967880.704,546155.786
"1035","EMPAID_N1WS09A_2018",2018,"156","159","NAD83 11N",4967880.704,546155.786
"1036","EMPAID_N1WS09A_2018",2018,"159","166","NAD83 11N",4967880.704,546155.786
"1037","EMPAID_N1WS09A_2018",2018,"166","170","NAD83 11N",4967880.704,546155.786
"1038","EMPAID_N1WS09A_2018",2018,"170","176","NAD83 11N",4967880.704,546155.786
"1039","EMPAID_N1WS09A_2018",2018,"176","180","NAD83 11N",4967880.704,546155.786
"1040","EMPAID_N1WS09A_2018",2018,"180","183","NAD83 11N",4967880.704,546155.786
"1041","EMPAID_N1WS09A_2018",2018,"183","186","NAD83 11N",4967880.704,546155.786
"1042","EMPAID_N1WS09A_2018",2018,"186","190","NAD83 11N",4967880.704,546155.786
"1043","EMPAID_N1WS09A_2018",2018,"190","193","NAD83 11N",4967880.704,546155.786
"1044","EMPAID_N2WS05A_2017",2017,NA,"143","NAD83 11N",4972115.161,547045.16
"1045","EMPAID_N2WS05A_2017",2017,"143","145","NAD83 11N",4972115.161,547045.16
"1046","EMPAID_N2WS05A_2017",2017,"145","152","NAD83 11N",4972115.161,547045.16
"1047","EMPAID_N2WS05A_2017",2017,"152","158","NAD83 11N",4972115.161,547045.16
"1048","EMPAID_N2WS05A_2017",2017,"158","166","NAD83 11N",4972115.161,547045.16
"1049","EMPAID_N2WS05A_2017",2017,"166","171","NAD83 11N",4972115.161,547045.16
"1050","EMPAID_NB-S01A_2014",2014,"177","177","NAD83 11N",4992272.229,525879.374
"1051","EMPAID_NB-S01A_2014",2014,"177","179","NAD83 11N",4992272.229,525879.374
"1052","EMPAID_NB-S01A_2014",2014,"179","179","NAD83 11N",4992272.229,525879.374
"1053","EMPAID_NB-S01A_2014",2014,"179","181","NAD83 11N",4992272.229,525879.374
"1054","EMPAID_NB-S01A_2014",2014,"181","190","NAD83 11N",4992272.229,525879.374
"1055","EMPAID_NB-S01A_2014",2014,"190","197","NAD83 11N",4992272.229,525879.374
"1056","EMPAID_NB-T01A_2016",2016,NA,"175","NAD83 11N",4985622.447,522468.361
"1057","EMPAID_NB-T01A_2016",2016,"175","179","NAD83 11N",4985622.447,522468.361
"1058","EMPAID_NB-T01A_2016",2016,"179","182","NAD83 11N",4985622.447,522468.361
"1059","EMPAID_NB-T01A_2016",2016,"182","189","NAD83 11N",4985622.447,522468.361
"1060","EMPAID_NB-T01A_2016",2016,"189","193","NAD83 11N",4985622.447,522468.361
"1061","EMPAID_NB-T01A_2018",2018,NA,"171","NAD83 11N",4985720.725,522877.664
"1062","EMPAID_NB-T01A_2018",2018,"171","177","NAD83 11N",4985720.725,522877.664
"1063","EMPAID_NB-T01A_2018",2018,"177","179","NAD83 11N",4985720.725,522877.664
"1064","EMPAID_NB-T01A_2018",2018,"179","183","NAD83 11N",4985720.725,522877.664
"1065","EMPAID_NB-T01A_2018",2018,"183","186","NAD83 11N",4985720.725,522877.664
"1066","EMPAID_NB-T01A_2019",2019,NA,"169","NAD83 11N",4985345.247,522547.973
"1067","EMPAID_NB-T01A_2019",2019,"169","176","NAD83 11N",4985345.247,522547.973
"1068","EMPAID_NB-T01A_2019",2019,"176","182","NAD83 11N",4985345.247,522547.973
"1069","EMPAID_NB-T01A_2019",2019,"182","184","NAD83 11N",4985345.247,522547.973
"1070","EMPAID_NB-T01A_2019",2019,"184","186","NAD83 11N",4985345.247,522547.973
"1071","EMPAID_NB-T02A_2015",2015,NA,"162","NAD83 11N",4985307.952,522081.734
"1072","EMPAID_NB-T02A_2015",2015,"162","168","NAD83 11N",4985307.952,522081.734
"1073","EMPAID_NB-T02A_2015",2015,"168","175","NAD83 11N",4985307.952,522081.734
"1074","EMPAID_NB-T02A_2015",2015,"175","181","NAD83 11N",4985307.952,522081.734
"1075","EMPAID_NB-T02A_2015",2015,"181","183","NAD83 11N",4985307.952,522081.734
"1076","EMPAID_NB-T02A_2015",2015,"183","187","NAD83 11N",4985307.952,522081.734
"1077","EMPAID_NB-T02A_2015",2015,"187","195","NAD83 11N",4985307.952,522081.734
"1078","EMPAID_NB-T06A_2016",2016,NA,"161","NAD83 11N",4984310.136,521827.945
"1079","EMPAID_NB-T06A_2016",2016,"161","168","NAD83 11N",4984310.136,521827.945
"1080","EMPAID_NB-T06A_2016",2016,"168","175","NAD83 11N",4984310.136,521827.945
"1081","EMPAID_NB-T06A_2016",2016,"175","179","NAD83 11N",4984310.136,521827.945
"1082","EMPAID_NB-T06A_2016",2016,"179","182","NAD83 11N",4984310.136,521827.945
"1083","EMPAID_NB-T06A_2016",2016,"182","193","NAD83 11N",4984310.136,521827.945
"1084","EMPAID_NB-T06A_2019",2019,NA,"164","NAD83 11N",4984278.545,521845.712
"1085","EMPAID_NB-T06A_2019",2019,"164","165","NAD83 11N",4984278.545,521845.712
"1086","EMPAID_NB-T06A_2019",2019,"165","176","NAD83 11N",4984278.545,521845.712
"1087","EMPAID_NB-T08A_2012",2012,NA,"181","NAD83 11N",4983628.91,522358.876
"1088","EMPAID_NB-T08A_2012",2012,"181","185","NAD83 11N",4983628.91,522358.876
"1089","EMPAID_NB-T08A_2012",2012,"185","187","NAD83 11N",4983628.91,522358.876
"1090","EMPAID_NB-T08A_2012",2012,"187","190","NAD83 11N",4983628.91,522358.876
"1091","EMPAID_NB-T10A_2012",2012,NA,"166","NAD83 11N",4982739.367,521801.657
"1092","EMPAID_NB-T10A_2012",2012,"166","167","NAD83 11N",4982739.367,521801.657
"1093","EMPAID_NB-T10A_2012",2012,"167","170","NAD83 11N",4982739.367,521801.657
"1094","EMPAID_NB-T10A_2012",2012,"170","173","NAD83 11N",4982739.367,521801.657
"1095","EMPAID_NB-T10A_2013",2013,NA,"184","NAD83 11N",4982616.53278,521970.083322
"1096","EMPAID_NB-T10A_2013",2013,"184","189","NAD83 11N",4982616.53278,521970.083322
"1097","EMPAID_NB-T10A_2013",2013,"189","190","NAD83 11N",4982616.53278,521970.083322
"1098","EMPAID_NB-T10A_2013",2013,"190","192","NAD83 11N",4982616.53278,521970.083322
"1099","EMPAID_NB-T10A_2014",2014,NA,"152","NAD83 11N",4982550.943,521934.332
"1100","EMPAID_NB-T10A_2014",2014,"152","153","NAD83 11N",4982550.943,521934.332
"1101","EMPAID_NB-T10A_2014",2014,"153","156","NAD83 11N",4982550.943,521934.332
"1102","EMPAID_NB-T10A_2014",2014,"156","167","NAD83 11N",4982550.943,521934.332
"1103","EMPAID_NB-T10A_2014",2014,"167","169","NAD83 11N",4982550.943,521934.332
"1104","EMPAID_NB-T10A_2014",2014,"169","180","NAD83 11N",4982550.943,521934.332
"1105","EMPAID_NB-T10A_2014",2014,"180","189","NAD83 11N",4982550.943,521934.332
"1106","EMPAID_NB-T10A_2014",2014,"189","191","NAD83 11N",4982550.943,521934.332
"1107","EMPAID_NB-T10A_2014",2014,"191","196","NAD83 11N",4982550.943,521934.332
"1108","EMPAID_NB-T10A_2014",2014,"196","205","NAD83 11N",4982550.943,521934.332
"1109","EMPAID_NB-T10A_2017",2017,NA,"170","NAD83 11N",4983181.896,521729.21
"1110","EMPAID_NB-T10A_2017",2017,"170","177","NAD83 11N",4983181.896,521729.21
"1111","EMPAID_NB-T10A_2017",2017,"177","181","NAD83 11N",4983181.896,521729.21
"1112","EMPAID_NB-T10A_2017",2017,"181","186","NAD83 11N",4983181.896,521729.21
"1113","EMPAID_NB-T10A_2017",2017,"186","188","NAD83 11N",4983181.896,521729.21
"1114","EMPAID_NB-T10A_2018",2018,NA,"141","NAD83 11N",4982582.414,522031.606
"1115","EMPAID_NB-T10A_2018",2018,"141","144","NAD83 11N",4982582.414,522031.606
"1116","EMPAID_NB-T10A_2018",2018,"144","149","NAD83 11N",4982582.414,522031.606
"1117","EMPAID_NB-T10A_2018",2018,"149","155","NAD83 11N",4982582.414,522031.606
"1118","EMPAID_NB-T10A_2018",2018,"155","158","NAD83 11N",4982582.414,522031.606
"1119","EMPAID_NB-T10A_2018",2018,"158","162","NAD83 11N",4982582.414,522031.606
"1120","EMPAID_NB-T10A_2018",2018,"162","164","NAD83 11N",4982582.414,522031.606
"1121","EMPAID_NB-T10A_2018",2018,"164","165","NAD83 11N",4982582.414,522031.606
"1122","EMPAID_NB-T10A_2018",2018,"165","169","NAD83 11N",4982582.414,522031.606
"1123","EMPAID_NB-T10A_2018",2018,"169","177","NAD83 11N",4982582.414,522031.606
"1124","EMPAID_NB-T10A_2018",2018,"177","179","NAD83 11N",4982582.414,522031.606
"1125","EMPAID_NB-T10A_2018",2018,"179","184","NAD83 11N",4982582.414,522031.606
"1126","EMPAID_NB-T10A_2018",2018,"184","186","NAD83 11N",4982582.414,522031.606
"1127","EMPAID_NB-T10A_2018",2018,"186","190","NAD83 11N",4982582.414,522031.606
